label,content
1,"CANADA, MỸ VÀ 58 QUỐC GIA LIÊN MINH NGĂN CHẶN VIỆC GIAM GIỮ TÙY TIỆN ĐỂ “MẶC CẢ” Hôm 15 Tháng 2, 2021, Canada ra một sáng kiến nhằm ngăn chặn các quốc gia giam giữ công dân nước ngoài để làm đòn bẩy ngoại giao, một phương pháp mà Ottawa và Washington cho rằng Trung Quốc và các nước khác đang sử dụng. Bộ trưởng, Bộ ngoại giao Canada Marc Garneau gọi các hành động bắt giữ tùy tiện này là hành vi không thể chấp nhận được. “Việc làm bất hợp pháp và trái đạo đức này khiến công dân của tất cả các quốc gia gặp rủi ro và nó làm suy yếu nền pháp quyền. Điều này không thể chấp nhận được và nó phải dừng lại,” ông phát biểu. Theo Reuters cho biết, các quan chức Canada đều cho sáng kiến mới này có thể gây áp lực lên Bắc Kinh. “Chúng tôi muốn làm cho họ cảm thấy khó chịu một chút. Chúng tôi muốn họ biết rằng nhiều quốc gia cho rằng hành vi này là không thể chấp nhận được và hy vọng theo thời gian, tuyên bố mới sẽ góp phần thay đổi hành vi”, một vị quan chức giấu tên cho Reuters biết. Cùng ngày (15/2), Ngoại trưởng Hoa Kỳ Antony Blinken cũng ra tuyên bố cho biết: “Việc một liên minh rộng lớn của các chính phủ tán thành Tuyên cáo này gửi đi một thông điệp rõ ràng rằng lịch sử vẫn đứng về phía nhân quyền và thượng tôn pháp luật - chứ không phải việc việc sử dụng luật pháp như một công cụ chính trị. Con người không phải là con bài mặc cả.” Ngoài Canada và Hoa Kỳ, còn có 58 quốc gia, hầu hết là các nước phương Tây, Úc, Nhật, đã ký một tuyên cáo không ràng buộc nhằm tố cáo việc bắt giữ tùy tiện công dân nước ngoài do một số chính phủ chuyên quyền bảo trợ vì mục đích chính trị, và thường được sử dụng như những lá bài thương lượng trong quan hệ quốc tế. Động thái liên minh này đã làm cho Bắc kinh rất giận dữ, hôm 16 Tháng Hai, 2021, người phát ngôn của Đại sứ quán Trung Quốc tại Canada cho rằng hành động này là xuyên tạc sự thật. “Nỗ lực của phía Canada nhằm gây áp lực với Trung Quốc bằng cách sử dụng ngoại giao tuyên truyền phóng đại hay lôi kéo liên minh là hoàn toàn vô ích và sẽ chỉ đi vào ngõ cụt,” người phát ngôn của Đại sứ quán Trung Quốc nói. Trong khi nhiều quốc gia tham gia liên minh chống việc bắt người tùy tiện, nhưng Việt Nam không thấy tham gia liên minh này và cho đến giờ này không lên tiếng, mặc dầu Việt Nam đã được mời tham gia, Nhiều người nói, Việt Nam sẽ không bao giờ tham gia liên mình này vì chính nhà quyền CSVN là một trong những quốc gia chuyên bắt bớ người tùy tiện trong suốt nhiều năm qua, và đã gia tăng trong thời gian gần đây. Nếu tham gia liên minh này chẳng khác nào tự lấy dây thòng lọng tự siết cổ mình. Lê Ánh (Theo Voa)"
1,"VIỆT NAM ĐÃ MẤT KHẢ NĂNG KIỂM SOÁT LÂY LAN COVID-19 TRONG CỘNG ĐỒNG? Đăng Phong 18/02/2021 Tối ngày 14 tháng Hai, 2021 vừa qua, Trung Tâm Kiểm Soát Dịch Bệnh CDC Hà Nội chính thức công bố công dân Nhật Bản tử vong tại khách sạn Somerset – quận Tây Hồ mắc Covid-19. Theo báo Thanh Niên, bệnh nhân dương tính với Covid-19, mã số BN2229 đã cách ly tập trung tại TP.HCM từ ngày 17 đến ngày 31 tháng Giêng và được xét nghiệm âm tính 2 lần, kết thúc cách ly ngày 31 tháng Giêng. Đến ngày 1 tháng Hai, bệnh nhân ra Hà Nội trên chuyến bay VN254 về trú tại khách sạn Somesert West Point – số 2 Quảng An, Quận Tây Hồ, Hà Nội. Ngày 13 tháng Hai, bệnh nhân tử vong tại khách sạn và mẫu bệnh phẩm được lấy xét nghiệm cho kết quả dương tính. Từ trường hợp bệnh nhân người Nhật Bản có thể thấy các vấn đề và nguy cơ lây nhiễm như sau: – Mức độ chính xác trong xét nghiệm nhanh sàng lọc Covid-19 ở cơ sở cách ly TP.HCM có vấn đề. Chưa xét tới trình độ của kiểm nghiệm viên y sinh, cần phải khoanh vùng các rủi ro có thể xảy ra đối với bộ kit xét nghiệm nhanh Covid-19. Có thể những bộ kit thử nhanh đã không còn chính xác vì lý do nào đó (bảo quản, vận chuyển) hoặc đã giảm khả năng phát hiện, giảm tính đặc hiệu đối với kháng nguyên chủng Covid mới…? Lưu ý rằng bệnh nhân người Nhật Bản không phải là bệnh nhân duy nhất âm tính hai lần với test thử; – Các bệnh nhân biểu hiện lâm sàng không rõ ràng và có kết quả âm tính trở về cộng đồng đã tạo ra những chuỗi lây nhiễm không thể truy vết và kiểm soát, khiến cho việc khoanh vùng trở thành vô nghĩa. Là những người đã sớm có những cảnh báo hết sức nghiêm túc về thảm họa toàn cầu Covid-19 trong bài viết “Thảm họa toàn cầu mang tên Coronavirus 2019-nCoV” vào ngày 2 tháng Hai, 2020 – thời điểm mà chính quyền CSVN còn rất thờ ơ với các rủi ro về dịch bệnh này, người viết đề nghị với ông Vũ Đức Đam chỉ đạo cơ quan chức năng chuyên môn xem xét lại ngay một số biện pháp sau: – Cần phải đánh giá lại ngay tính đặc hiệu, độ nhạy của các kit ELISA (ELISA IgM và IgG) với chủng Covid-19 mới cũng như qui trình vận chuyển, bảo quản kit thử và giám sát việc sử dụng các kit thử này. Đề nghị CDC Việt Nam chuyển sang kiểm tra hoàn toàn bằng RT-PCR đối với “nhóm có nguy cơ lây nhiễm cao” – Ví dụ như đối với tất cả người dân trong “ổ dịch” Hải Dương hay đối tượng là các chuyên gia nước ngoài nhập cảnh, các F1. Mặc dù, đây là một điều hết sức khó khăn vì năng lực thiết bị và con người lực lượng ngành y tế đang rất căng thẳng. Chúng tôi đồng cảm với khó khăn và áp lực mà các bác sĩ Việt Nam đang phải đối mặt; – Qui trình và qui định thời gian cách ly cũ đối với việc xuất hiện chủng Covid mới đã không còn phù hợp. Rõ ràng, với chủng Covid19 mới, nhiều bệnh nhân đã không có biểu hiện lâm sàng rõ rệt và cho kết quả xét nghiệm âm tính nhiều lần. Như vậy, thời gian cách ly 14 ngày và với kỹ thuật xét nghiệm sàng lọc cũ cần phải xem xét điều chỉnh lại ngay để giảm bớt rủi ro khả năng những bệnh nhân đã ủ bệnh nhưng có kết quả xét nghiệm âm tính quay trở lại cộng đồng, tạo ra chuỗi lây nhiễm mới; – Rủi ro lây nhiễm chéo trong các khu cách ly và bệnh viện ở Việt Nam là rất lớn. Người viết đã có những bài viết cảnh báo việc lây nhiễm chéo có thể xảy ra ngay trong đội ngũ y bác sĩ và với chủng Covid-19 mới sẽ nguy hiểm hơn rất nhiều. Tính đến thời điểm này, mục tiêu khoanh vùng và dập dịch trong 10 ngày của ông Vũ Đức Đam đã không thể thực hiện được. Chỉ trong vòng hơn nửa tháng, số bệnh nhân đã tăng chóng mặt với trung bình 30 đến 50 ca nhiễm mới mỗi ngày. Con số thống kê mới đây nhất kể từ 27 tháng Giêng tới hết ngày 15 tháng Hai, 2021, Việt Nam đã có thêm gần 700 ca nhiễm mới và hàng trăm ngàn người phải cách ly. Tuy nhiên, các ca lây nhiễm trong cộng đồng vẫn xuất hiện mà không thể xác định nguồn lây nhiễm. Theo dõi diễn biến dịch bệnh suốt 10 ngày qua, người viết cho rằng đợt dịch bệnh bùng phát lần này đã có dấu hiệu mất kiểm soát. Không phải vì năng lực của hệ thống y tế và chính quyền mà yếu tố khách quan mới xuất hiện (có tới 4 biến chủng Covid-19 mới với những đặc tính dịch tễ, lâm sàng mới) nằm ngoài khả năng tầm soát theo qui trình phòng chống, kiểm soát đã thực hiện khá thành công suốt năm 2020. Với đặc tính ủ bệnh nhưng không có triệu chứng lâm sàng và không bị phát hiện bởi các kit thử nhanh, mầm bệnh đã được các bệnh nhân lây lan trong cộng đồng, rất khó truy vết, khoanh vùng. Do đó, về biện pháp dịch tễ, cần phải có những biện pháp mạnh đối với những vùng địa lý đã trở thành ổ dịch như Hải Dương, Quảng Ninh, Hà Nội, Sàigòn. Cần thực hiện giãn cách xã hội ở mức độ phù hợp tại các đô thị lớn như Hà Nội, TP.HCM. Trong khi, chính quyền cần nhanh chóng xúc tiến kế hoạch sản xuất, nhập khẩu vaccine, ưu tiên cho các vùng lãnh thổ và nhóm đối tượng có nguy cơ cao, bệnh đang lan rộng. Dù biết rằng việc giãn cách xã hội và phong tỏa các thành phố sẽ khiến cuộc sống của người dân vô cùng khó khăn và kinh tế thiệt hại lớn. Xong không còn giải pháp nào khác. Giới chức Việt Nam hãy thôi bớt “nổ” về những mục tiêu tăng trưởng hoang tưởng, chấm dứt trò hề đại hội đảng tốn kém vô bổ mà hãy tập trung vào việc phòng chống dịch bệnh, chuẩn bị sẵn sàng mạng lưới cung ứng nhu yếu phẩm cho người dân trong điều kiện thời chiến – trường hợp các thành phố lớn như Quảng Ninh, Hải Dương, Hà Nội, Sàigòn sẽ bị giãn cách xã hội hoặc hoàn toàn phong tỏa, giới nghiêm như Vũ Hán sẽ là một khả năng rất cao trong thời gian tới. Cần chuẩn bị các phương án trong trường hợp xấu nhất. Đã có rất nhiều thông tin các đơn vị quản lý các khu cách ly tập trung như ở Quảng Ninh nhân dịp này đã ăn chặn, ăn bớt các suất ăn của người dân trong khu cách ly đã được các facebooker đưa tin trên mạng xã hội những ngày qua. Người dân lao động bị mất thu nhập bởi dịch bệnh đã quá khó khăn, việc ăn trên xương máu, lợi dụng lúc thiên tai dịch bệnh để làm tiền người dân như thế thực quá mức táng tận lương tâm. Giới chức CSVN nên biết chỗ nào và lúc nào có thể ăn và “ăn vụng cũng phải biết chùi mép”. “Ăn bẩn” quá… có ngày “ngộ độc.’” Hy vọng rằng vaccine sẽ sớm được nhập về và phân phối với giá mà dân lao động cũng được tiêm phòng, chứ đem sinh mạng người dân ra làm tiền trong lúc này thì khốn nạn qúa Đảng ạ. Đăng Phong https://viettan.org/vie%cc%a3t-nam-da%cc%83-mat-kha%cc%89-nang-kie%cc%89m-soat-lay-lan-covid-19-trong-co%cc%a3ng-dong/"
1,"NHỮNG THÁNH LỄ ĐẶC BIỆT CHO TÙ NHÂN LƯƠNG TÂM VIỆT NAM TẠI ĐỨC Trong đêm giao thừa và những ngày đầu năm Xuân Tân Sửu là những giờ phút linh thiêng của Dân Tộc, thì ở đâu đó trên trái đất nàycũng đều có những người con dân Việt nhớ đến những Người Yêu Nước, những Tù Nhân Lương Tâm, và họ hiệp tâm cùng với giáo dân tại địa phương quốc gia họ đang cư ngụ, hướng về Đất Nước, hướng về Quê Hương để dâng lời cầu xin với các Đấng Thiêng Liêng, Hồn Thiêng Sông Núi, và làm những việc trong tầm tay của mình để nâng đỡ anh chị em trong lao tù. Anh chị em Việt Tân tại Đức thường xuyên thông tin cho các giáo xứ Tin Lành và Công Giáo về tình hình nhà cầm quyền Cộng Sản chà đạp nhân quyền tại Việt Nam để xin các giáo dân cầu nguyện và trợ giúp. Mồng hai và mồng ba Tết năm nay các giáo xứ Sankt Peter & Paul tại Geinsheim cũng như giáo xứ Sankt Martin tại Kaiserslautern đã có thánh lễ đặc biệt hướng về những Tù Nhân Lương Tâm Việt Nam. Riêng tại giáo xứ Sankt Martin đã có thánh lễ trực tuyến vào ngày chủ nhật, 14.02.2021 lúc 11:00 giờ (https://www.youtube.com/watch?v=TJi6n_Ds7x8 ) Nơi đây linh mục Stefan đã bốn lần đề cập tới nhân quyền tại Việt Nam: Lúc đầu lễ, trong bài giảng, trong lời cầu nguyện giáo dân và trong phần kết lễ ngài đã mời gọi mọi người cùng đọc thêm trên trang nhà của giáo xứ (https://heiliger-martin-kaiserslautern.de/news/solidaritat-mit-den-verfolgten-christen-in-vietnam ). „Nhiều người bé nhỏ ở nhiều nơi nhỏ bé, làm những việc bé nhỏ, thì sẽ thay đổi bộ mặt của trái đất.“ Ngọc Hòa"
1,"NHÂN DÂN KHÔNG BAO GIỜ QUÊN NGÀY 17-2 - Vũ Lương Vu - Chúng tôi chỉ muốn ngồi bên nhau nhớ về những ngày cả nước lâm trận chống quân xâm lược Bắc Kinh nhưng có nhiều kẻ cản ngăn, dọa dẫm! Lẽ nào chúng khiếp nhược đến mức muốn mọi người phải quên đi tội ác của hơn nửa triệu quân Tàu đã tàn phá quê hương, đã giết hại sáu chục ngàn dân Việt? Vì sao??? SAO CHÚNG BẮT MẸ QUÊN? Mẹ ơi, con trai mẹ mấy chục năm không về Mẹ cũng già rồi bước chân run rẩy Cách trở âm dương Cách trở đường xa Mẹ chỉ tìm con qua khói hương mờ ảo Nhân dân ơi, Trong pháo đài Đồng Đăng gan góc Bốn trăm chiến binh, người già, trẻ em chết vì hơi độc Tội ác chiến tranh này mãi khắc cốt, ghi xương Mà sao đến giờ lắm kẻ muốn quên? Vị Xuyên ơi, Năm ngàn trai tráng nằm rải khắp núi rừng Hà Giang Máu các anh nhuộm những cánh hoa sim đỏ thắm Bao người thân chưa một lần được viếng Trang sử bi thương chục năm trận mạc Chỉ có mấy dòng nhợt nhạt thoảng qua! Tổ quốc ơi, Ngoài trùng khơi là Hoàng Sa, Trường Sa Nơi mộ gió bao chàng trai hiến thân mình giữ đảo Vòng tròn xác thân hoá thành Vòng tròn bất tử Sao cuốn sách ghi phút hy sinh bị cấm phát hành? Đã hơn bốn mươi năm Các cựu binh nhớ tháng năm hào hùng đánh giặc Bắc Kinh Vẫn xót thương bao đồng đội giã từ tuổi đôi mươi đi mãi Vẫn nhớ khuôn mặt trẻ măng chưa một lần cầm tay con gái Cớ sao nhiều kẻ cản ngăn họ cắm hoa trên mộ những anh hùng? Berlin 17-2-2020"
1,"NGOẠI TRƯỞNG MỸ HỌP CÙNG ""BỘ TỨ"" BÀN CÁCH ĐỐI PHÓ VỚI TRUNG QUỐC Cuộc hội đàm giữa tân Ngoại trưởng Mỹ và những người đồng cấp ở Nhật Bản, Australia và Ấn Độ về Trung Quốc được tiến hành vào ngày 18 Tháng Hai, 2021. South China Morning Post dẫn lời Ned Price, phát ngôn viên của Bộ Ngoại giao Mỹ, loan báo: “Cuộc thảo luận với các ngoại trưởng của 'Bộ tứ' có vai trò quan trọng trong việc thúc đẩy mục tiêu chung hướng đến tự do và rộng mở ở khu vực Ấn Độ Dương - Thái Bình Dương, đồng thời vượt lên khỏi những thách thức trong thời đại của chúng ta”. Trước đó, Cố vấn an ninh quốc gia Mỹ Jake Sullivan cho biết Nhà Trắng coi việc tập hợp các nước trong “Bộ tứ” là nền tảng để xây dựng chính sách ở khu vực Ấn Độ - Thái Bình Dương. Phát ngôn viên của Bộ Ngoại giao Mỹ cho biết thêm, sau cuộc họp với nhóm ""bộ tứ"", Ngoại trưởng Blinken sẽ tiếp tục trao đổi trực tuyến với các đại diện của Anh, Đức và Pháp thảo luận về các chính sách với Trung Quốc, Myanmar, Nga và Iran. Ngô Đồng #việttân #bộtứ #trungquốc"
1,"Reuters loan tin hôm 17 Tháng Hai, 2021, Chiến hạm USS Russell, thuộc Hạm đội 7 của Hải quân Mỹ áp sát quần đảo Trường Sa nơi quân đội Trung Quốc chiếm đóng và quân sự hoá với tốc độ nhanh. Đây là hoạt động tự do hàng hải, gọi tắt theo tiếng Anh là FONOPS, mới nhất của Hải quân Hoa Kỳ tại khu vực mà Trung Quốc tự vạch ra đường đứt khúc 9 đoạn và tuyên bố chủ quyền. Hoạt động này phù hợp với luật quốc tế tại quần đảo Trường Sa ở Biển Đông. Trước đó, hôm 9 Tháng Hai, 2021, hai hàng không mẫu hạm USS Theodore Roosevelt và USS Nimitz cùng các hộ tống hạm của Hoa Kỳ cũng đã tiến hành tập trận chung trên Biển Đông. #việttân #hảiquânmỹ #biểnđông"
1,"BÌNH DƯƠNG: 400 CÔNG NHÂN NGHỈ TẾT QUAY LẠI LÀM VIỆC THÌ CÔNG TY ĐÃ GIẢI THỂ! Chiều 17/2/2021 - tức mùng 6 Tết, tại Công ty TNHH Delancey Street Furniture Việt Nam, 400 công nhân không được vào làm việc sau kỳ nghỉ Tết. - Đại diện Công ty giải thích: Công ty đã giải thể trong dịp nghỉ Tết! - Công ty cam kết sẽ trả lương đầy đủ cho người lao động trước khi chấm dứt hoạt động. - Công nhân cho biết: Công ty cho nghỉ Tết đến mùng 6. Hôm nay, trở lại thì mất việc! - Nếu có thông báo sớm, họ sẽ ở nhà chuẩn bị hồ sơ xin việc làm mới! # THÂN PHẬN NGƯỜI VIỆT LÀ THẾ! # NHÀ NƯỚC PHÁP QUYỀN LÀ ĐÂY! # CÁC BAN NGÀNH CHỨC NĂNG ĂN LƯƠNG CỦA CÔNG NHÂN LÀM GÌ? Nguồn: Facebook Hoài Thạch Sơn"
1,"VN KHÔNG THỂ LÀ CƯỜNG QUỐC KHI CHƯA THỂ THOÁT TRUNG - Dieu Hoang - Mình nhớ, đã nhiều lần viết về ước vọng ""cường quốc"" và ""thoát Trung"" của người Việt. Trong những lần đó, mình đã nhấn mạnh ""cường quốc"" không phải là một quốc gia có quân đội to lớn và hùng mạnh mà là một quốc gia có nền kinh tế vững vàng, có một xã hội quy củ và đạo đức và có khả năng tự bền vững. Một cường quốc là một quốc gia không bị lệ thuộc hoặc không bị phụ thuộc. Hơn nữa, quốc gia đó phải có sức mạnh kinh tế, có khả năng sáng chế, sản xuất và đáp ứng được nhu cầu của chính mình và những quốc gia khác. Chính vì khả năng ấy mà quốc gia mình sẽ có đồng minh, sẽ có liên minh vì ai cũng muốn chơi với đối tượng có sự vững vàng và ai cũng muốn bảo vệ sự vững vàng trong mối hỗ tương ấy. Để có khả năng ấy, ba yếu tố trọng yếu phải có: 1) Minh bạch. 2) Trong sạch. 3) Sáng tạo. - Muốn minh bạch, phải dẹp bỏ độc tài. - Muốn trong sạch, phải có sự kiểm soát của tam quyền, tứ quyền và ngũ quyền trong hành chánh và trong cơ chế vận hành quốc gia, phải có nền giáo dục thực chất và khai phóng. - Muốn sáng tạo, phải dẹp bỏ những hủ tục, phải dẹp bỏ những khuôn phép cũ mòn nhằm bảo vệ độc tài, phải khuyến khích vươn ra những cái mới. ----------- Bởi vậy, chừng nào còn chế độ cộng sản hoặc những biến thái ghê tởm của chế độ cộng sản, chừng đó không thể nào kiến tạo được một cường quốc và chừng đó, ước mơ ""thoát Trung"" chỉ là... ước mơ. Có bạn sẽ ""phản biện"" rằng ""nhưng TQ là quốc gia cộng sản mà sao nó là cường quốc""? Câu trả lời đơn giản: TQ không còn là quốc gia cộng sản mà chỉ là một biến thái từ cộng sản sang độc tài với mô hình kinh tế thị trường. TQ không hề là một cường quốc đích thực. - Xét về mặt kinh tế, với tổng doanh thu của TQ xem ra là lớn nhưng xét thêm dân số để tính ra thu nhập bình quân thì TQ chỉ đứng ở hạng trung bình. Đó là chưa kể đến tình trạng ""khai khống"" để tuyên truyền và làm cho đẹp mặt quốc gia mà chính quyền TQ đã và đang làm nhiều năm qua và tình trạng chênh lệch trong xã hội Trung Quốc giữa nông thôn và thành thị càng lúc càng trầm trọng. - Xét về mặt quân sự, TQ chỉ dám bắt nạt những quốc gia yếu kém trong khu vực. Ngoài ra, TQ hiếm khi dám công khai đối chiến với những quốc gia khác trong suốt mấy chục năm qua. Trung Quốc dùng dân số và bắp cơ ""sản xuất"" của mình để tạo thế ảnh hưởng nhưng sự sản xuất ấy thiếu hẳn khả năng sáng tạo mà phần lớn đi từ việc đánh cắp tài sản trí tuệ của thiên hạ và điều này, một lần nữa cho thấy rõ ràng TQ vẫn không có sức mạnh kinh tế đích thực. Thử xem, TQ có đủ sức mạnh kinh tế lẫn quân sự để bắt nạt các quốc gia lân cận như Ấn, Nhật, Hàn, Nga không? Trung Quốc chỉ vận dụng chiêu sách ""đánh lẻ"", có nghĩa là đe doạ từng quốc gia riêng lẻ bằng những thủ đoạn kinh tế, văn hoá và quân sự. Trung Quốc có bao nhiêu sản phẩm được thế giới ưa chuộng? Thế giới nghĩ gì về ""Made in China""? Trung Quốc không phải là một cường quốc đúng nghĩa. Nhìn lại Việt Nam, chừng nào Việt Nam có những Samsung, Hyundai, Kia, LG ...v..v.. như Hàn và Toyota, Sony, Honda, Mitsubishi, Nissan, Hitachi, Panasonic ...v..v.. như Nhật và có hệ thống y tế, giáo dục, văn hoá, an sinh xã hội như họ, thì lúc đó giấc mộng ""thoát Trung"" và trở thành ""cường quốc"" may ra mới trở thành sự thật. #_doithoaihnd Admin đặt tựa #ViệtTân #VNcườngquốckinhtế"
1,"Hoa Kỳ và đồng minh khó giúp được phong trào dân chủ Miến Điện MIẾN ĐIỆN: DÂN CHỦ MONG MANH Phạm Phú Khải Cuộc đảo chánh của quân đội Miến Điện vào ngày 1 tháng Hai cho thấy dân chủ là cái gì đó rất mong manh. Xây dựng dân chủ thì vừa khó khăn vừa mất nhiều thời gian. Còn phá đổ dân chủ thì lại vô cùng dễ dàng, và có khi chỉ qua một đêm. #ViệtTân​ #MiếnĐiện​ #Myanmar​ https://www.youtube.com/watch?v=H4GqlDswzQw&feature=youtu.be"
1,"Xưa, miền Nam dạy ""Tiên học lễ, hậu học văn"", giờ thì ngành giáo dục VN dạy gì để ra nông nỗi??? CÚ TÁT THẲNG VÀO MẶT NGÀNH GIÁO DỤC VIỆT NAM - Kỷ sư Trang - Loạn, loạn thật rồi, khó sửa lại lắm. Ngày 17/2/21, truyền thông đưa tin một học sinh ngỗ ngược lên bục giảng đòi điện thoại và tát thẳng vào mặt cô giáo. Đây cũng là một cú tát thẳng vào mặt ngành giáo dục, bởi vì không lo dạy nhân cách, dạy công dân giáo dục.... Học sinh đã hành động đúng với bài quốc ca có đoạn: "".... đường vinh quang xây xác quân thù....."". Bây giờ không dám tát vào mặt quân thù thì tát vào mặt cô giáo??? Đáng chú ý, trước khi tát, học sinh nói: "".... Đ t con mẹ, trả.. đây...."". Nguồn: Trang Truong #ViệtTân #GiáodụcViệtNam"
1,"Bắn chết cụ Lê Đình Kình, Tô Lâm vẫn nói về “tính nhân văn sâu sắc” trong năm 2020 Hôm 14-2-2021, trong cuộc phỏng vấn với Báo Chính Phủ, Đại tướng Tô Lâm - Bộ trưởng Bộ Công an đã nói về ""tính nhân văn sâu sắc"" trong công tác công an trong năm vừa qua, mặc dù từ đầu năm 2020 Tô Lâm đã điều 3000 quân trong đêm tối dẫn đến sự việc bắn chết cụ Lê Đình Kình. Ngoài ra, 3 người con và cháu của cụ Lê Đình Kình cũng bị tuyên 2 án tử hình là Lê Đình Công và Lê Đình Chức, 1 án chung thân đối với Lê Đình Doanh (con ông Công). Đại tướng Tô Lâm cho hay, qua kết quả công tác năm 2020, ông nhận thấy tính nhân văn sâu sắc, được thể hiện qua việc kéo giảm 6,8% số vụ phạm pháp hình sự (tức là có gần 4.000 người không phạm mới; gần 4.000 gia đình không bị tội phạm xâm hại; cơ quan tư pháp tiết kiệm được khối lượng lớn công sức, tiền bạc...). Ông Tô Lâm cho rằng, điều đó cũng được thể hiện qua các vụ án đã điều tra để cảnh tỉnh, răn đe, ""xử lý một người để cứu nhiều người"", ví dụ như vụ án nâng khống giá thiết bị tại CDC Hà Nội, bệnh Viện Bạch Mai, các vụ án ma túy, buôn lậu... Người đứng đầu Bộ Công an cũng khẳng định, tính nhân văn sâu sắc trong công tác Công an là vấn đề mà ông sẽ tiếp tục chỉ đạo phát huy hơn nữa trong năm 2021 và những năm tiếp theo. Bạn nghĩ sao? Nguồn: RFA"
1,"VIỆT NAM THUỘC GÌ TỪ BÀI HỌC ĐẮT GIÁ ""CUỘC CHIẾN BIÊN GIỚI 1979""? Diễm Thi – RFA 42 năm trước, cuộc chiến tranh ngắn ngủi và đẫm máu đã diễn ra giữa hai nước từng được mệnh danh ‘hai người anh em cộng sản’, Việt Nam và Trung Quốc. Trung Quốc tuyên bố muốn “dạy cho Việt Nam một bài học”. #ViệtTân​ #chiếntranhbiêngiới1979​ https://www.youtube.com/watch?v=ZkIGZD25KeA&feature=youtu.be"
1,"LỊCH SỬ DỄ TIẾP THU BỞI LÒNG CHÂN THÀNH VÀ SỰ THẬT Như mọi năm, vào dịp 17-02 Thái Tùng Quân giáo viên đang công tác tại trường PTTH Lý Tự Trọng thị trấn Thạch Hà, Hà Tĩnh hay tổ chức phút tưởng niệm và nhắc lại đoạn lịch sử đau thương của đất nước cho các em học sinh của thầy. Năm nay, đúng thời điểm là buổi học đầu năm mới, Thày Quân đã biến ít phút của buổi học thành buổi củng cố kiến thức lịch sử cho các em. Thầy ghi trên fb cá nhân có đoạn: ""Ngày này cách đây 42 năm, 17-02- 1979, hàng vạn đồng bào, chiến sỹ của chúng ta đã anh dũng hy sinh để bảo vệ biên giới phía Bắc trước sự xâm lược tàn bạo của quân đội Trung Quốc. Thầy trò chúng tôi có trách nhiệm phải tưởng nhớ tới họ như những vị anh hùng dân tộc vì sự trường tồn của đất Việt thân yêu. Đó là một cuộc chiến oai hùng và bi tráng, một cuộc chiến cần phải được vinh danh”. Cả lớp 12A5 với 39 học sinh trường PTTH Lý Tự Trọng đã đứng dậy và dành ít phút mặc niệm đến hàng vạn chiến sỹ đồng bào đã nằm xuống dưới họng súng quân xâm lược Trung cộng năm 1979. Hình ảnh đã làm cho tôi cảm thấy vô cùng xúc động. Xúc động vì hàng năm ngân sách rót cho giáo dục hàng ngàn tỷ đồng nhưng không hề dạy các em cách tưởng nhớ đến những người đã nằm xuống năm ấy, càng xúc động hơn khi cách giáo dục nhồi sọ hôm nay nhất là môn lịch sử đã làm các em học sinh chán ngán. Hỏi mấy em học sinh hay thế hệ 9X như tôi có nhớ ngày 17-02 là ngày gì có mấy ai biết, vậy mà, chỉ một hành động đơn sơ là nói sự thật cho các em biết về ngày 17-02 năm 79 ra sao thì các em tự động cảm thấy nghẹn ngào. Và tôi cũng nghẹn ngào. Xúc động hơn, vì hệ thống chính trị hôm nay muốn đục bỏ muốn xoá mờ một giai đoạn hào hùng chống TQ xâm lược đó của dân quân VN, giáo dục muốn phớt lờ, nhưng thầy Quân đã cố níu kéo đã cố tạc lại bức tranh lịch sử một cách rõ nét nhất. Càng xúc động hơn khi các em làm một nghĩa cử tử tế, nó khác với những kẻ quyền thế là lãnh đạo quốc gia mà khom lưng khuỵ gối không dám nhắc tới hai chữ Trung cộng. Nhiều kẻ lãnh đạo lại muốn xoá bỏ, muốn quên đi để mong vinh thân phì gia vì ngoan ngoãn nghe lời cấp trên, không muốn nhớ xương máu đồng bào đã đổ xuống cho độc lập đất nước. Thì ra chúng ta tốn hàng ngàn tỷ để tìm ra phương pháp dạy lịch sử, viết ra các đề án tiền tỷ hầu tìm ra giải pháp cho các em học sử hiệu quả mà bao nay không tìm ra, nhưng chỉ cần nói bằng lòng chân thành và làm một cách trung thực nhất về lịch sử thì nó đã được các em đón nhận một cách đàng hoàng tử tế. Bài học đầu năm mới dành cho các em thật ý nghĩa và cũng đầy suy nghĩ. Ảnh: Thầy Thái Tùng Quân. Nguồn: fb Phạm Minh Vũ"
